procedureId,startStep,endStep,primitiveEvalCount,evalState,timeOnShift,elapsedTime,fatigueIndex,FatigueBaseline,timePressure,MaxRepeat,Stress,scenario,Sa,Sd,FfDd,Success
sgtr,1,-1,43,Success,03:03:37.8462734,00:05:30.2268800,1.8553535668992187,1.1826390272193386,true,3,Extreme,SGTR,21.34719193061609,2.149395874306135,0.47258568233430226,True
rapid_shutdown,1,-1,55,Success,03:09:58.1286357,00:06:22.6893273,1.7917243065485113,1.1826390272193386,true,3,Extreme,SGTR,23.19399693125704,2.3364650682850723,0.487812735555866,True
sgtr,1,-1,26,OnRepeatFailure,06:31:20.7790294,00:02:05.2750099,0.39647972807760135,0.6772870474556693,true,3,Extreme,SGTR,87.46047262717397,8.478608884615458,2.3527614613507613,False
sgtr,1,-1,43,Success,00:51:05.1946196,00:04:08.0039159,1.3094162245532355,1.0391959794985102,true,3,Extreme,SGTR,30.006603163372393,2.9661333821995397,0.7497127271646371,True
rapid_shutdown,1,-1,55,Success,00:53:25.8153055,00:02:17.5346405,1.3197787623202846,1.0391959794985102,true,3,Extreme,SGTR,31.46871793228847,3.109821575157544,0.7432168511266377,True
sgtr,1,-1,42,OutOfTimeFailure,02:15:41.4646755,00:07:01.7200537,1.4943760634103727,0.9426295104820022,true,3,Extreme,SGTR,27.586138100729805,2.735945525981394,0.6308210897832449,False
sgtr,1,-1,43,Success,02:00:28.8429305,00:02:21.3895837,1.1333708994766925,0.6637920727356803,true,3,Extreme,SGTR,31.371571902601456,3.1552650551637393,0.8440579093740866,True
rapid_shutdown,1,-1,55,Success,02:03:23.4907379,00:03:25.9768810,1.1329175173512671,0.6637920727356803,true,3,Extreme,SGTR,34.534282773575015,3.4742158675261208,0.8436128603744634,True
sgtr,1,-1,43,OnRepeatFailure,05:36:01.0934959,00:01:52.7352708,0.5765577462471554,0.9496892276808354,true,3,Extreme,SGTR,55.3698737253367,5.507707515293246,1.6205543179810484,False
sgtr,1,-1,43,Success,04:02:07.8186879,00:03:21.3605831,0.9045296801182896,0.9157346927387208,true,3,Extreme,SGTR,37.824486770534406,3.8890995866298677,1.0377686433857591,True
rapid_shutdown,1,-1,55,Success,04:04:50.8094248,00:02:46.5782484,0.8902551656126415,0.9157346927387208,true,3,Extreme,SGTR,41.30145952266812,4.250124054888905,1.0540265768657913,True
sgtr,1,-1,43,Success,04:31:38.1373373,00:01:57.9432781,0.8384587446855521,1.081141127220468,true,3,Extreme,SGTR,40.151919854971695,3.854408408299228,1.0783586698824064,True
rapid_shutdown,1,-1,55,Success,04:34:11.7139660,00:02:26.3772642,0.8200986285387992,1.081141127220468,true,3,Extreme,SGTR,45.813840386818526,4.390408558570282,1.1020858471026227,True
sgtr,1,-1,8,OnRepeatFailure,05:31:18.6096839,00:00:05.5306515,0.3468653158576044,0.9082352974272088,true,3,Extreme,SGTR,50.6706213318273,4.833337605149298,2.5922317615408517,False
sgtr,1,-1,43,Success,00:23:43.2193904,00:04:40.7294227,0.9931322926607196,0.8674758667029171,true,3,Extreme,SGTR,38.092460439532594,3.977496568381542,0.9986861597863218,True
rapid_shutdown,1,-1,55,Success,00:24:51.4344765,00:02:00.0852452,0.9989460866847821,0.8674758667029171,true,3,Extreme,SGTR,39.37594176352017,4.113531688764838,0.9924876851194896,True
sgtr,1,-1,43,Success,06:58:39.2114805,00:01:23.5249256,0.6601181809807866,0.8842115966533544,true,3,Extreme,SGTR,49.036855773843875,4.889322605639654,1.4114776682674428,True
rapid_shutdown,1,-1,51,OnRepeatFailure,07:00:01.7231166,00:02:00.5249168,0.6653499277320802,0.8842115966533544,true,3,Extreme,SGTR,54.244658244026894,5.408186727031324,1.4006311676601688,False
sgtr,1,-1,43,Success,02:44:54.1246011,00:03:47.2871708,1.0512797134791707,0.768532132154383,true,3,Extreme,SGTR,34.75975195784288,3.4633661416886024,0.9128506177242203,True
rapid_shutdown,1,-1,55,Success,02:46:56.9146225,00:02:06.4453986,1.046131835405462,0.768532132154383,true,3,Extreme,SGTR,36.89430178898196,3.675734092333987,0.9169847761997992,True
sgtr,1,-1,43,Success,07:13:37.6396898,00:02:21.1801970,0.7621859120744392,0.9995084732622039,true,3,Extreme,SGTR,44.61739882375273,4.615265748445359,1.2251125613208762,True
rapid_shutdown,1,-1,55,Success,07:15:24.9372584,00:01:52.9479770,0.7712836695564211,0.9995084732622039,true,3,Extreme,SGTR,48.21440147111103,4.990918481172896,1.2109964077997055,True
sgtr,1,-1,26,OutOfTimeFailure,02:29:48.3868097,00:07:20.8376793,1.614805002271392,1.0173333474003319,true,3,Extreme,SGTR,25.880771970997838,2.5208993171518745,0.5754135620468607,False
sgtr,1,-1,43,Success,03:07:46.8119976,00:02:33.6857955,0.9715904708078781,0.766868922943078,true,3,Extreme,SGTR,35.833710475126864,3.3980181171568855,0.9858159579568416,True
rapid_shutdown,1,-1,55,Success,03:10:27.6277918,00:02:38.4714572,0.9626485586561638,0.766868922943078,true,3,Extreme,SGTR,39.63893885655902,3.751239022352815,0.9945482024230405,True
sgtr,1,-1,43,Success,06:21:11.8080319,00:02:54.5195730,1.0127843133419148,1.2785105704798645,true,3,Extreme,SGTR,34.69423959729132,3.5149751677874512,0.9448404556450521,True
rapid_shutdown,1,-1,55,Success,06:25:42.2348270,00:04:33.4840241,1.0177091437896613,1.2785105704798645,true,3,Extreme,SGTR,38.983110777704574,3.9517735747228784,0.9405412488678927,True
sgtr,1,-1,43,Success,04:15:29.7534500,00:04:02.3465099,1.2030080056627093,1.2797608718364128,true,3,Extreme,SGTR,30.81788744213963,3.144179554436656,0.7815749177839372,True
rapid_shutdown,1,-1,55,Success,04:19:36.5786949,00:04:11.2018988,1.183033309779694,1.2797608718364128,true,3,Extreme,SGTR,33.74083674111554,3.445234507439849,0.7944161880352124,True
sgtr,1,-1,26,OutOfTimeFailure,02:25:28.0208002,00:06:31.5509972,1.531216360129013,0.9921955625825677,true,3,Extreme,SGTR,26.002633059080082,2.670952487794496,0.6130123305343863,False
sgtr,1,-1,43,Success,06:44:04.6403038,00:03:47.5781991,0.8175650460628933,0.9859466301641086,true,3,Extreme,SGTR,45.238410701344165,4.315507932620909,1.1487164379643213,True
rapid_shutdown,1,-1,55,Success,06:46:41.8240183,00:02:25.5400117,0.8244208937514839,0.9859466301641086,true,3,Extreme,SGTR,48.3947886362672,4.61248489251507,1.1394643793166939,True
sgtr,1,-1,43,Success,04:54:11.2951881,00:02:14.9492312,0.599713984874158,0.8741476704308202,true,3,Extreme,SGTR,52.48414501578287,5.331930942249169,1.5516962517684463,True
rapid_shutdown,1,-1,10,OnRepeatFailure,04:54:13.7045632,00:00:06.5774436,0.599545962906689,0.8741476704308202,true,3,Extreme,SGTR,53.127765338772605,5.397558220170941,1.5521269443276127,False
sgtr,1,-1,43,Success,02:55:01.1897618,00:04:04.7161600,1.2067176045067136,0.7572719320368266,true,3,Extreme,SGTR,30.81819509569854,3.05536462385497,0.7675450915181361,True
rapid_shutdown,1,-1,55,Success,02:57:48.1727983,00:02:45.2408837,1.1920560317554183,0.7572719320368266,true,3,Extreme,SGTR,33.025422123544075,3.273282475474471,0.7762852717092584,True
sgtr,1,-1,43,Success,02:16:40.4919670,00:03:50.9763032,1.4101964720250713,0.9852057449632605,true,3,Extreme,SGTR,27.43697182345411,2.716936775991222,0.6774097411557907,True
rapid_shutdown,1,-1,55,Success,02:20:05.2306166,00:03:28.1486599,1.40556339837543,0.9852057449632605,true,3,Extreme,SGTR,29.49699964815421,2.91977804726261,0.6789961994748849,True
sgtr,1,-1,43,Success,02:45:03.5963032,00:03:01.7274751,1.0207115556224657,0.6362877259352772,true,3,Extreme,SGTR,35.27814450181936,3.5429345101221217,0.9256694222616186,True
rapid_shutdown,1,-1,8,OnRepeatFailure,02:45:07.3722680,00:00:10.0556958,1.0204994643805034,0.6362877259352772,true,3,Extreme,SGTR,35.61065755114997,3.576384706917535,0.925846313030661,False
sgtr,1,-1,43,Success,03:26:41.2746375,00:02:07.6959884,1.2182999976925006,1.0863594164206074,true,3,Extreme,SGTR,28.621146497055108,2.8060072363919355,0.7852097290518328,True
rapid_shutdown,1,-1,55,Success,03:29:09.2338215,00:02:19.2819410,1.2090927599610894,1.0863594164206074,true,3,Extreme,SGTR,31.656868711906455,3.1004325172716247,0.7909235079972355,True
sgtr,1,-1,8,OnRepeatFailure,05:51:05.5521860,00:00:09.5631270,0.4270362513648547,0.7215397988341533,true,3,Extreme,SGTR,44.768181193686814,4.563406606537535,2.206676535921989,False
sgtr,1,-1,43,Success,03:45:27.5017059,00:04:20.6216517,1.2568371475368427,1.154798814804971,true,3,Extreme,SGTR,31.039855060676885,2.975925101975252,0.7328771557943679,True
rapid_shutdown,1,-1,55,Success,03:47:29.5812341,00:02:47.9105624,1.242698326312578,1.154798814804971,true,3,Extreme,SGTR,32.95426996329672,3.1557143852556258,0.7408933033733314,True
sgtr,1,-1,43,Success,01:16:20.2503671,00:06:24.1099173,2.2939223334061376,1.4528537727900996,true,3,Extreme,SGTR,19.128645574748173,1.9256981406708384,0.4095530559241565,True
rapid_shutdown,1,-1,55,Success,01:23:31.2039886,00:07:13.2142058,2.340990621519377,1.4528537727900996,true,3,Extreme,SGTR,20.060798733573996,2.0202239319155395,0.39915234560406265,True
sgtr,1,-1,43,Success,04:10:55.9569127,00:01:34.9004685,0.6362007048798132,0.7098148789975502,true,3,Extreme,SGTR,48.02008016263599,5.041361133524824,1.4462914422735935,True
rapid_shutdown,1,-1,23,OnRepeatFailure,04:11:02.6489268,00:00:18.9155678,0.6354549121626711,0.7098148789975502,true,3,Extreme,SGTR,49.81740310857838,5.232408366120147,1.4479626005149981,False
sgtr,1,-1,26,OnRepeatFailure,06:49:43.7802653,00:00:42.1950233,0.333,0.6445901776005802,true,3,Extreme,SGTR,83.61649366627489,8.516755673246376,2.7478366397912293,False
sgtr,1,-1,43,Success,02:09:35.5922211,00:05:17.4250792,1.2867264913124947,0.9274530255210004,true,3,Extreme,SGTR,30.635009293730803,3.0394792127143635,0.7495180950826156,True
rapid_shutdown,1,-1,55,Success,02:12:00.8376364,00:02:28.7210682,1.2851092014116305,0.9274530255210004,true,3,Extreme,SGTR,32.02012685619999,3.176378519887428,0.7500301808101701,True
sgtr,1,-1,43,Success,02:32:06.9050651,00:04:29.2616622,1.447718833534573,1.0528818147842385,true,3,Extreme,SGTR,26.7228223142105,2.585168160298517,0.6573179584115099,True
rapid_shutdown,1,-1,55,Success,02:35:29.7832654,00:03:15.9908515,1.4395223366434307,1.0528818147842385,true,3,Extreme,SGTR,28.481166858476733,2.751842883860993,0.6604797019573686,True
sgtr,1,-1,43,Success,00:04:33.0188554,00:04:11.3626291,1.2043436496074948,1.1746749436450503,true,3,Extreme,SGTR,32.03513981897876,3.3178160376629466,0.8287261572142518,True
rapid_shutdown,1,-1,55,Success,00:07:33.3068571,00:03:12.2682059,1.223884212949859,1.1746749436450503,true,3,Extreme,SGTR,33.874119888750506,3.511253317102775,0.8144583005331402,True
sgtr,1,-1,38,OnRepeatFailure,03:42:40.6546242,00:01:21.4361268,0.9032501838200737,0.8145169130602031,true,3,Extreme,SGTR,34.709302611651786,3.5812273640930443,1.0432313778146527,False
sgtr,1,-1,43,Success,07:33:10.5659973,00:02:41.3853638,0.9996139246299963,1.0865770484459103,true,3,Extreme,SGTR,35.3315584049022,3.7092707726032046,0.9398341060837068,True
rapid_shutdown,1,-1,10,OnRepeatFailure,07:33:15.3220311,00:00:10.1930990,0.9998950629094855,1.0865770484459103,true,3,Extreme,SGTR,35.68480914075594,3.7470517838916333,0.9395829138888154,False
sgtr,1,-1,26,OnRepeatFailure,05:18:18.3042877,00:00:29.9261956,0.41364370113569426,0.7896201418733815,true,3,Extreme,SGTR,70.52006337974836,7.249672346022812,2.2396403258068864,False
sgtr,1,-1,43,Success,03:20:14.0835612,00:04:41.9310799,1.2085589634808458,0.9651067343357042,true,3,Extreme,SGTR,31.301629005157814,3.1485630381533007,0.7721967415774036,True
rapid_shutdown,1,-1,55,Success,03:22:47.2602797,00:02:25.3526784,1.1942337414606317,0.9651067343357042,true,3,Extreme,SGTR,33.21967418423805,3.3420243446234346,0.7809998101767954,True
sgtr,1,-1,43,Success,00:03:42.4181732,00:03:31.3116594,0.9168135139089352,0.90019274749982,true,3,Extreme,SGTR,39.16546273792942,3.920051498242993,1.0895676445427813,True
rapid_shutdown,1,-1,55,Success,00:05:17.6651478,00:01:33.7842458,0.9239214002441243,0.90019274749982,true,3,Extreme,SGTR,41.03062723979783,4.106792111518693,1.0806908368948092,True
sgtr,1,-1,8,OnRepeatFailure,04:52:07.3036640,00:00:28.5982122,0.3496492289226143,0.6305560320184398,true,3,Extreme,SGTR,68.89065465485432,6.717637000964769,2.6510732154261234,False
sgtr,1,-1,43,Success,03:39:28.5720935,00:02:00.1663008,0.899921673450677,0.8143015454300313,true,3,Extreme,SGTR,36.95615529401422,3.687400535127203,1.0598580175467085,True
rapid_shutdown,1,-1,55,Success,03:41:45.5628143,00:02:08.2041015,0.8905902390662978,0.8143015454300313,true,3,Extreme,SGTR,41.36363917499626,4.12680572518952,1.0706565391363616,True
sgtr,1,-1,8,OnRepeatFailure,04:39:11.2927730,00:00:09.2524835,0.3869629576067244,0.5223901650252196,true,3,Extreme,SGTR,46.09028840487696,4.712972280863446,2.4668105408676295,False
sgtr,1,-1,43,Success,05:17:52.8566766,00:01:38.4979872,0.577955816974884,0.9618809717971111,true,3,Extreme,SGTR,52.263469231890376,5.237182975349337,1.6000137991850385,True
rapid_shutdown,1,-1,16,OnRepeatFailure,05:18:06.0370492,00:00:11.3467331,0.5772785158540068,0.9618809717971111,true,3,Extreme,SGTR,53.83124661216393,5.394362680318289,1.6018792742164971,False
sgtr,1,-1,43,Success,04:29:53.9613606,00:02:22.6505649,0.7767348303124275,0.8884974584297545,true,3,Extreme,SGTR,42.73373143191401,4.288510584071855,1.2277330130131507,True
rapid_shutdown,1,-1,55,Success,04:32:03.1396161,00:02:12.5099807,0.7691476736055071,0.8884974584297545,true,3,Extreme,SGTR,47.145269683897965,4.731704488312879,1.2396757302730648,True
sgtr,1,-1,43,Success,02:30:52.9671356,00:03:28.7158375,1.2020308714773948,0.8988566761252097,true,3,Extreme,SGTR,30.84477726030721,3.1572901553147696,0.8015564193496826,True
rapid_shutdown,1,-1,55,Success,02:32:24.0402151,00:02:22.4442152,1.1993941175076006,0.8988566761252097,true,3,Extreme,SGTR,32.54635858406763,3.333392043685906,0.8030785718915746,True
sgtr,1,-1,43,Success,02:34:57.6189320,00:04:22.0949408,1.6114874573388425,1.152982869737233,true,3,Extreme,SGTR,24.35433640994239,2.4416683840984748,0.5845471874763256,True
rapid_shutdown,1,-1,55,Success,02:39:42.3174753,00:04:42.8194555,1.5965867077305105,1.152982869737233,true,3,Extreme,SGTR,26.343721127686305,2.6414709364054936,0.5891494447178632,True
sgtr,1,-1,8,OnRepeatFailure,05:21:19.6630653,00:00:12.9440651,0.333,0.6277382751586155,true,3,Extreme,SGTR,57.730191138906605,5.946009055376847,2.7404837677747267,False
sgtr,1,-1,42,OnRepeatFailure,05:05:42.0139822,00:02:07.6172622,0.6544964204461483,0.9961505025950571,true,3,Extreme,SGTR,52.57488402401126,5.412078140086765,1.385863151202516,False
sgtr,1,-1,43,OnRepeatFailure,02:04:21.5608169,00:06:52.4338903,1.4300996713737468,1.0846689309182571,true,3,Extreme,SGTR,28.68300928295218,2.838842570102975,0.6763263895792302,False
sgtr,1,-1,43,Success,07:57:13.3350546,00:02:49.4788284,1.00958965258199,1.0175668027335223,true,3,Extreme,SGTR,34.95464613923717,3.4981086765786604,0.916702340088254,True
rapid_shutdown,1,-1,55,Success,08:03:03.8284793,00:05:57.3218445,1.025939307171365,1.0175668027335223,true,3,Extreme,SGTR,40.000676100157904,4.00324632338471,0.903497524535488,True
sgtr,1,-1,38,OnRepeatFailure,05:10:42.8492625,00:02:04.3800683,0.46848922177477276,0.7863897866992935,true,3,Extreme,SGTR,65.94400419330066,6.677457253313278,1.9930275150896097,False
sgtr,1,-1,8,OnRepeatFailure,05:12:02.6863587,00:00:13.0536199,0.44710059430962634,0.805753013560149,true,3,Extreme,SGTR,44.34859502090759,4.444591696749731,2.05542318988679,False
sgtr,1,-1,26,OnRepeatFailure,04:32:55.5991526,00:01:31.9107224,0.5596374060097528,0.7271569398113686,true,3,Extreme,SGTR,55.261306141418494,5.583162273337996,1.671868507913817,False
sgtr,1,-1,30,OnRepeatFailure,04:32:20.7046210,00:00:46.0228630,0.5744070366335989,0.7249604846048021,true,3,Extreme,SGTR,46.03950989138078,4.787884686705213,1.6388221108936294,False
sgtr,1,-1,43,Success,04:01:27.6979345,00:03:48.0201174,0.8692828249019666,0.87749963660769,true,3,Extreme,SGTR,41.95717645882589,4.078441034466069,1.0750572724819334,True
rapid_shutdown,1,-1,39,OnRepeatFailure,04:03:04.4834193,00:01:39.9598692,0.860218171957349,0.87749963660769,true,3,Extreme,SGTR,44.48021832305883,4.321486148809559,1.0861304274843875,False
sgtr,1,-1,43,Success,02:32:02.2228193,00:02:46.4816897,1.3332634665510774,1.0062813740019525,true,3,Extreme,SGTR,26.964421307603157,2.785221329605828,0.7199733645671423,True
rapid_shutdown,1,-1,55,Success,02:35:26.6817857,00:03:22.3718176,1.326438075783067,1.0062813740019525,true,3,Extreme,SGTR,29.640223888992363,3.066804753849685,0.7231483955172447,True
sgtr,1,-1,43,Success,02:34:02.9596412,00:03:37.0400045,1.3743190703432913,0.9429246973226971,true,3,Extreme,SGTR,27.50456704422719,2.7630113846392157,0.6883015722025878,True
rapid_shutdown,1,-1,55,Success,02:38:37.1918704,00:04:38.1190621,1.3612236020774893,0.9429246973226971,true,3,Extreme,SGTR,30.230658351909497,3.03757573112472,0.694015460469166,True
sgtr,1,-1,43,Success,02:02:27.2437490,00:03:37.1441948,1.2034311148320198,0.8656700163881252,true,3,Extreme,SGTR,30.712812286926482,3.0120443705489404,0.8047043870921804,True
rapid_shutdown,1,-1,55,Success,02:05:57.2939482,00:03:29.4822680,1.2025793141974839,0.8656700163881252,true,3,Extreme,SGTR,33.296014009163336,3.262976808463205,0.8046381874003138,True
sgtr,1,-1,43,Success,00:18:38.6284785,00:02:52.2061577,0.7852520005105365,0.6664903692963596,true,3,Extreme,SGTR,47.650629308167964,4.720296918710353,1.263634391436254,True
rapid_shutdown,1,-1,55,Success,00:18:30.9307123,00:01:05.5268136,0.784450872904206,0.6664903692963596,true,3,Extreme,SGTR,49.118568561563656,4.865345487130357,1.2649919079126133,True
sgtr,1,-1,43,Success,07:40:54.6379334,00:02:11.5362835,0.7568373695595432,0.8024401208307995,true,3,Extreme,SGTR,44.65697863301007,4.3147512571910145,1.204133737915338,True
rapid_shutdown,1,-1,55,Success,07:42:08.1989545,00:01:19.5295052,0.7603426545187809,0.8024401208307995,true,3,Extreme,SGTR,47.731667380334045,4.608828490483234,1.1989427982587109,True
sgtr,1,-1,43,Success,03:24:33.7077373,00:03:52.3693509,0.9745638153065633,0.8107134689748746,true,3,Extreme,SGTR,37.26951505752465,3.6374675329485586,0.9739002835510887,True
rapid_shutdown,1,-1,55,Success,03:26:16.6987179,00:01:38.4128748,0.9671642884269605,0.8107134689748746,true,3,Extreme,SGTR,39.37115701151046,3.8407352627863376,0.9810701191067975,True
sgtr,1,-1,26,OnRepeatFailure,04:29:49.4168886,00:01:02.4723669,0.33357734301689973,0.45397479209826586,true,3,Extreme,SGTR,84.9100322618859,8.745954773316118,2.834618434030768,False
sgtr,1,-1,26,OnRepeatFailure,05:36:59.2969734,00:00:26.9550331,0.3560254833433926,0.7141644728526806,true,3,Extreme,SGTR,75.11496062959813,7.501918776030081,2.5987362455035012,False
sgtr,1,-1,43,OnRepeatFailure,05:20:24.3723032,00:01:41.5618485,0.5032415118242637,0.8692874765953085,true,3,Extreme,SGTR,61.669216523797836,6.3005321658932525,1.8391806611317487,False
sgtr,1,-1,43,Success,02:30:52.4955082,00:02:31.4228001,1.2200838620790053,0.8452527357788788,true,3,Extreme,SGTR,29.309700228066433,2.9665906147456607,0.7824749447946835,True
rapid_shutdown,1,-1,55,Success,02:33:56.8291609,00:02:57.3710369,1.2133354636369562,0.8452527357788788,true,3,Extreme,SGTR,32.40035849971684,3.2813577772922513,0.7862324645621928,True
sgtr,1,-1,43,Success,03:55:06.2776674,00:04:59.5981411,1.1804356943197463,1.1579453333790086,true,3,Extreme,SGTR,32.585456164979114,3.2176558447051744,0.8023865816629401,True
rapid_shutdown,1,-1,55,Success,03:58:07.1894412,00:03:02.8599796,1.1665882958248466,1.1579453333790086,true,3,Extreme,SGTR,34.739711928920926,3.4291812551727823,0.8116082351088594,True
sgtr,1,-1,43,Success,00:26:40.8664687,00:05:40.7317250,1.130247585055684,1.0382593768789041,true,3,Extreme,SGTR,34.395339646376016,3.4574583955193567,0.8795282120939727,True
rapid_shutdown,1,-1,55,Success,00:29:29.0444204,00:02:42.7047712,1.139451196508964,1.0382593768789041,true,3,Extreme,SGTR,35.869691701792426,3.6059768785187325,0.8718879964309213,True
sgtr,1,-1,38,OnRepeatFailure,04:44:32.6117933,00:01:11.4079087,0.5825305312952137,0.7371900810310681,true,3,Extreme,SGTR,52.380980248608864,5.23461592197445,1.6235296133219463,False
sgtr,1,-1,43,Success,00:49:48.6034379,00:03:18.5900528,1.6079151933385611,1.2845418426307633,true,3,Extreme,SGTR,24.082296952145292,2.374333971076512,0.6083111785047985,True
rapid_shutdown,1,-1,55,Success,00:55:35.7724529,00:05:55.5966770,1.639041498294704,1.2845418426307633,true,3,Extreme,SGTR,26.50971746353937,2.6112332838969663,0.5952826314436969,True
sgtr,1,-1,43,Success,06:27:50.6233335,00:03:07.4926253,0.5659923800723055,0.7797074984605453,true,3,Extreme,SGTR,59.98391633909452,6.318521721140119,1.6075817518618725,True
rapid_shutdown,1,-1,8,OnRepeatFailure,06:27:49.3701086,00:00:05.5953604,0.5659261738882425,0.7797074984605453,true,3,Extreme,SGTR,60.34159069573798,6.356579940147965,1.607766722781343,False
sgtr,1,-1,43,Success,02:39:28.9174304,00:06:13.2112507,1.5556044277408463,1.0903871339135707,true,3,Extreme,SGTR,26.010240633763996,2.5690844731511273,0.6029819414261898,True
rapid_shutdown,1,-1,55,Success,02:45:32.5869762,00:06:00.2871194,1.533185083468997,1.0903871339135707,true,3,Extreme,SGTR,28.030353136131136,2.767065704913386,0.6106441180539806,True
sgtr,1,-1,43,Success,00:41:34.2626188,00:05:00.6006683,1.1975624086497338,1.007429781775957,true,3,Extreme,SGTR,33.035723514894045,3.3811937786067565,0.8245061259785402,True
rapid_shutdown,1,-1,55,Success,00:45:35.5426831,00:04:10.8302217,1.2138314238726018,1.007429781775957,true,3,Extreme,SGTR,35.1255413935742,3.597217439765777,0.8124838299753127,True
sgtr,1,-1,26,OnRepeatFailure,04:58:01.2403447,00:01:18.4422522,0.5064569185688658,0.7647892042672401,true,3,Extreme,SGTR,57.354613038253106,5.664475347547488,1.8528078951903793,False
sgtr,1,-1,43,Success,04:35:38.0983071,00:04:05.8446689,0.7996993039201288,1.249427222634091,true,3,Extreme,SGTR,42.16876310114104,4.2251420571677,1.0589087423761432,True
rapid_shutdown,1,-1,55,Success,04:38:08.7779768,00:02:14.8383765,0.7705863531118586,1.249427222634091,true,3,Extreme,SGTR,46.19418945163592,4.628719023437555,1.0982649940402844,True
sgtr,1,-1,26,OnRepeatFailure,05:46:29.3248303,00:01:17.5979849,0.4626332980908755,0.9638808056407769,true,3,Extreme,SGTR,64.88335584400174,6.313029133566905,1.9767615989568679,False
sgtr,1,-1,43,Success,04:50:05.5028463,00:02:58.4447693,0.9269945483746432,1.2888916736819072,true,3,Extreme,SGTR,37.93239732619112,3.6992278286266607,0.974420785027329,True
rapid_shutdown,1,-1,55,Success,04:51:35.9324273,00:01:33.4649325,0.9177839663760067,1.2888916736819072,true,3,Extreme,SGTR,40.500467450990115,3.9473915027207025,0.9840370894490023,True
sgtr,1,-1,43,Success,02:32:10.2873599,00:05:50.9474081,1.6386851958401016,1.2592660002254357,true,3,Extreme,SGTR,24.688814685543896,2.4489380766313738,0.5818882722705335,True
rapid_shutdown,1,-1,55,Success,02:39:21.3764652,00:07:18.9910430,1.621048354134306,1.2592660002254357,true,3,Extreme,SGTR,26.784212343996103,2.6556328656944848,0.5871776218407084,True
sgtr,1,-1,43,Success,03:52:52.5785003,00:04:08.9391211,1.3987204907895883,1.3569153631231514,true,3,Extreme,SGTR,27.601791067268312,2.7274923405400076,0.6668324692500528,True
rapid_shutdown,1,-1,55,Success,03:59:54.5403341,00:06:58.6266677,1.3574501352071933,1.3569153631231514,true,3,Extreme,SGTR,31.091758550156644,3.070008171592815,0.6863182769612525,True
sgtr,1,-1,43,Success,01:07:39.5972683,00:03:23.2568930,1.0747957152073897,0.7566059587612763,true,3,Extreme,SGTR,34.213425376805674,3.524066351216663,0.9094501799489284,True
rapid_shutdown,1,-1,55,Success,01:11:12.0418590,00:03:31.1698366,1.0865010985663,0.7566059587612763,true,3,Extreme,SGTR,37.229871857837296,3.838508068757011,0.8986366903811864,True
sgtr,1,-1,43,Success,09:18:24.7622405,00:03:59.3577983,1.3115630186564484,1.2927154619784813,true,3,Extreme,SGTR,29.181171781872877,2.9173521050455924,0.7365218920522243,True
rapid_shutdown,1,-1,47,OnRepeatFailure,09:20:15.3428948,00:01:39.6054394,1.309582833497887,1.2927154619784813,true,3,Extreme,SGTR,30.564381588697614,3.0556179140897233,0.7380570624959079,False
sgtr,1,-1,43,Success,03:39:21.8383937,00:03:42.4836436,0.9760448370629573,0.8751158043553641,true,3,Extreme,SGTR,36.76824761661161,3.600560518253913,0.968453645393545,True
rapid_shutdown,1,-1,55,Success,03:43:35.8437395,00:04:12.6013385,0.9557010102279694,0.8751158043553641,true,3,Extreme,SGTR,40.904782288074884,4.002428765405069,0.9884297268906356,True
sgtr,1,-1,43,Success,03:55:39.4143192,00:02:41.8105755,0.9027159406550871,0.8728168723942706,true,3,Extreme,SGTR,38.09337839692289,3.6716919411397275,1.02026437218904,True
rapid_shutdown,1,-1,55,Success,03:57:56.6439126,00:02:22.6620756,0.8869764153598396,0.8728168723942706,true,3,Extreme,SGTR,41.87103142410219,4.030948311325611,1.0379142896884055,True
sgtr,1,-1,43,Success,04:43:23.8247684,00:03:41.2322958,0.8373176527956286,1.0830436435392583,true,3,Extreme,SGTR,41.26950950338223,4.263797632625511,1.1056638409839128,True
rapid_shutdown,1,-1,55,Success,04:45:12.1394641,00:01:52.5051135,0.8282892461381589,1.0830436435392583,true,3,Extreme,SGTR,44.01987828919232,4.550871119691341,1.1175365428629898,True
sgtr,1,-1,26,OutOfTimeFailure,02:46:30.8055841,00:07:43.3680825,1.2660375930588048,0.8156151081096499,true,3,Extreme,SGTR,30.7992923665473,3.130228153865176,0.738036030414855,False
sgtr,1,-1,43,Success,02:24:17.3953485,00:04:21.3269857,1.5145144232800751,1.1136610220532805,true,3,Extreme,SGTR,25.57811465579606,2.5571262421682412,0.6302990119307403,True
rapid_shutdown,1,-1,55,Success,02:28:27.0654797,00:04:09.2047076,1.50673734732372,1.1136610220532805,true,3,Extreme,SGTR,27.507902987948285,2.750020191161375,0.6328585793297424,True
sgtr,1,-1,43,Success,03:45:38.4320966,00:03:02.1139898,0.7457273089667977,0.6469904100130237,true,3,Extreme,SGTR,45.23340965638824,4.6255399212393,1.2371095164333785,True
rapid_shutdown,1,-1,23,OnRepeatFailure,03:46:50.6212112,00:01:20.1517349,0.7375400880085872,0.6469904100130237,true,3,Extreme,SGTR,48.06258227911604,4.916663556102074,1.2505259536670494,False
